WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (171.7608240833 -43.90793165),147988,1780764,44744,"71 Cambridge Street, Hampstead, Ashburton",71,71,,Cambridge Street,Hampstead,Ashburton District,Cambridge Street,"71 Cambridge Street, Hampstead, Ashburton",Hampstead,171.760824083,-43.90793165
POINT (171.7569881667 -43.9153962333),148111,3048244,36069,"100 Beach Road, Hampstead, Ashburton",100,100,,Beach Road,Hampstead,Ashburton District,Beach Road,"100 Beach Road, Hampstead, Ashburton",Hampstead,171.756988167,-43.9153962333
POINT (171.7638703 -44.0373168167),148150,3005429,31049,"1472 Grahams Road, Ashton",1472,1472,,Grahams Road,Ashton,Ashburton District,Grahams Road,"1472 Grahams Road, Ashton",Ashton,171.7638703,-44.0373168167
POINT (171.7658458 -43.8997445167),148250,1780785,52844,"18 Kitchener Street, Netherby, Ashburton",18,18,,Kitchener Street,Netherby,Ashburton District,Kitchener Street,"18 Kitchener Street, Netherby, Ashburton",Netherby,171.76584580000002,-43.899744516700004
POINT (171.7653254167 -43.8983099167),148257,1780805,43041,"1 Davis Crescent, Netherby, Ashburton",1,1,,Davis Crescent,Netherby,Ashburton District,Davis Crescent,"1 Davis Crescent, Netherby, Ashburton",Netherby,171.765325417,-43.8983099167
POINT (171.76906695 -43.8989003333),148428,3049568,54202,"71 Bridge Street, Netherby, Ashburton",71,71,,Bridge Street,Netherby,Ashburton District,Bridge Street,"71 Bridge Street, Netherby, Ashburton",Netherby,171.76906695,-43.8989003333
POINT (171.7732968833 -43.9136152833),148495,3013415,319325,"148 Wakanui Road, Elgin, Ashburton",148,148,,Wakanui Road,Elgin,Ashburton District,Wakanui Road,"148 Wakanui Road, Elgin, Ashburton",Elgin,171.773296883,-43.9136152833
POINT (171.7667103 -43.9050829667),148533,1780796,54124,"38 Porter Street, Netherby, Ashburton",38,38,,Porter Street,Netherby,Ashburton District,Porter Street,"38 Porter Street, Netherby, Ashburton",Netherby,171.7667103,-43.9050829667
POINT (171.7674379667 -43.9094066333),148585,3013415,319369,"81 Wakanui Road, Elgin, Ashburton",81,81,,Wakanui Road,Elgin,Ashburton District,Wakanui Road,"81 Wakanui Road, Elgin, Ashburton",Elgin,171.767437967,-43.9094066333
POINT (171.8490294333 -43.8474347333),149068,1780919,47958,"101 Dromore Station Road, Dromore",101,101,,Dromore Station Road,Dromore,Ashburton District,Dromore Station Road,"101 Dromore Station Road, Dromore",Dromore,171.849029433,-43.8474347333
POINT (171.8626577833 -43.7515135833),149088,3002466,52641,"1763 Mitcham Road, Mitcham",1763,1763,,Mitcham Road,Mitcham,Ashburton District,Mitcham Road,"1763 Mitcham Road, Mitcham",Mitcham,171.862657783,-43.751513583299996
POINT (171.8832385333 -43.7152918333),149130,1785893,43814,"242 Irwins Road, Mitcham",242,242,,Irwins Road,Mitcham,Ashburton District,Irwins Road,"242 Irwins Road, Mitcham",Mitcham,171.883238533,-43.7152918333
POINT (171.9771671833 -43.7829373167),149883,3003802,317174,"2085 Rakaia Highway, Rakaia",2085,2085,,Rakaia Highway,Rakaia,Ashburton District,Rakaia Highway,"2085 Rakaia Highway, Rakaia",Rakaia,171.977167183,-43.7829373167
POINT (171.99361605 -43.9010916667),149955,3004771,49366,"1212 Chertsey Kyle Road, Pendarves",1212,1212,,Chertsey Kyle Road,Pendarves,Ashburton District,Chertsey Kyle Road,"1212 Chertsey Kyle Road, Pendarves",Pendarves,171.99361605,-43.9010916667
POINT (172.0030424833 -43.9477256167),150009,3054370,37592,"199 Buckleys Road, Pendarves",199,199,,Buckleys Road,Pendarves,Ashburton District,Buckleys Road,"199 Buckleys Road, Pendarves",Pendarves,172.003042483,-43.9477256167
POINT (172.01903985 -43.7532852),150258,1780843,49956,"18 Rolleston Street, Rakaia",18,18,,Rolleston Street,Rakaia,Ashburton District,Rolleston Street,"18 Rolleston Street, Rakaia",Rakaia,172.01903985,-43.7532852
POINT (172.02253395 -43.7575794),150404,1780897,44865,"51 Chapman Street, Rakaia",51,51,,Chapman Street,Rakaia,Ashburton District,Chapman Street,"51 Chapman Street, Rakaia",Rakaia,172.02253395,-43.7575794
POINT (172.02641125 -43.7521536167),150542,1781000,56365,"10 Railway Terrace West, Rakaia",10,10,,Railway Terrace West,Rakaia,Ashburton District,Railway Terrace West,"10 Railway Terrace West, Rakaia",Rakaia,172.02641125,-43.7521536167
POINT (171.9111088167 -43.97643245),312426,3035980,49352,"1058B Le Bretons Road, Wakanui",1058B,1058,,Le Bretons Road,Wakanui,Ashburton District,Le Bretons Road,"1058B Le Bretons Road, Wakanui",Wakanui,171.911108817,-43.97643245
POINT (171.7714122167 -43.8988667167),1298597,3037040,358167,"11 Tuarangi Road, Netherby, Ashburton",11,11,,Tuarangi Road,Netherby,Ashburton District,Tuarangi Road,"11 Tuarangi Road, Netherby, Ashburton",Netherby,171.771412217,-43.8988667167
POINT (171.7612665333 -43.8878041333),1419339,1780810,367366,"115A Creek Road, Allenton, Ashburton",115A,115,,Creek Road,Allenton,Ashburton District,Creek Road,"115A Creek Road, Allenton, Ashburton",Allenton,171.761266533,-43.8878041333
POINT (171.6429739833 -43.6314597667),1653505,1781005,44536,"83B Forest Drive, Methven",83B,83,,Forest Drive,Methven,Ashburton District,Forest Drive,"83B Forest Drive, Methven",Methven,171.642973983,-43.6314597667
POINT (171.75270395 -43.88227485),1670721,1841280,362745,"10E Primrose Place, Allenton, Ashburton",10E,10,,Primrose Place,Allenton,Ashburton District,Primrose Place,"10E Primrose Place, Allenton, Ashburton",Allenton,171.75270395,-43.88227485
POINT (171.9749008833 -43.7681173333),1686432,3032851,30984,"181A Hatfield Overdale Road, Hatfield",181A,181,,Hatfield Overdale Road,Hatfield,Ashburton District,Hatfield Overdale Road,"181A Hatfield Overdale Road, Hatfield",Hatfield,171.974900883,-43.7681173333
POINT (171.7551220167 -43.88365955),1725311,1841279,362747,"18/25 Charlesworth Drive, Allenton, Ashburton",18/25,25,,Charlesworth Drive,Allenton,Ashburton District,Charlesworth Drive,"18/25 Charlesworth Drive, Allenton, Ashburton",Allenton,171.75512201700002,-43.88365955
POINT (171.7537332 -43.8856827667),1725380,1841279,371920,"87/25 Charlesworth Drive, Allenton, Ashburton",87/25,25,,Charlesworth Drive,Allenton,Ashburton District,Charlesworth Drive,"87/25 Charlesworth Drive, Allenton, Ashburton",Allenton,171.7537332,-43.8856827667
POINT (171.7535362 -43.8858558833),1725386,1841279,371920,"93/25 Charlesworth Drive, Allenton, Ashburton",93/25,25,,Charlesworth Drive,Allenton,Ashburton District,Charlesworth Drive,"93/25 Charlesworth Drive, Allenton, Ashburton",Allenton,171.75353619999999,-43.885855883299996
POINT (171.7536854833 -43.8861003667),1725388,1841279,371920,"95/25 Charlesworth Drive, Allenton, Ashburton",95/25,25,,Charlesworth Drive,Allenton,Ashburton District,Charlesworth Drive,"95/25 Charlesworth Drive, Allenton, Ashburton",Allenton,171.753685483,-43.8861003667
POINT (171.6171455167 -44.1213721667),1857663,1786364,31904,"302A Drain Road, Lowcliffe",302A,302,,Drain Road,Lowcliffe,Ashburton District,Drain Road,"302A Drain Road, Lowcliffe",Lowcliffe,171.617145517,-44.1213721667
POINT (171.7594047 -43.8919981333),1945428,1780830,36010,"14A Walshs Road, Allenton, Ashburton",14A,14,,Walshs Road,Allenton,Ashburton District,Walshs Road,"14A Walshs Road, Allenton, Ashburton",Allenton,171.75940469999998,-43.8919981333
POINT (171.72558555 -43.9137305),1946496,1842917,369004,"4 Waterford Place, Tinwald, Ashburton",4,4,,Waterford Place,Tinwald,Ashburton District,Waterford Place,"4 Waterford Place, Tinwald, Ashburton",Tinwald,171.72558555,-43.9137305
POINT (171.7525809667 -43.9134435),1955755,1780692,284345,"4 McKee Place, Hampstead, Ashburton",4,4,,McKee Place,Hampstead,Ashburton District,McKee Place,"4 McKee Place, Hampstead, Ashburton",Hampstead,171.752580967,-43.9134435
POINT (171.7224383333 -43.9131142167),1973745,1780686,376990,"69A Tarbottons Road, Tinwald, Ashburton",69A,69,,Tarbottons Road,Tinwald,Ashburton District,Tarbottons Road,"69A Tarbottons Road, Tinwald, Ashburton",Tinwald,171.72243833299999,-43.9131142167
POINT (171.7175450167 -43.9156906167),1981602,1976746,383906,"12 Kelburn Place, Tinwald, Ashburton",12,12,,Kelburn Place,Tinwald,Ashburton District,Kelburn Place,"12 Kelburn Place, Tinwald, Ashburton",Tinwald,171.71754501700002,-43.9156906167
POINT (171.7824544333 -43.7358765167),641870,3050364,49472,"1541 Line Road, Lauriston",1541,1541,,Line Road,Lauriston,Ashburton District,Line Road,"1541 Line Road, Lauriston",Lauriston,171.782454433,-43.7358765167
POINT (171.7283346833 -43.90894335),1295744,1780686,41266,"8 Tarbottons Road, Tinwald, Ashburton",8,8,,Tarbottons Road,Tinwald,Ashburton District,Tarbottons Road,"8 Tarbottons Road, Tinwald, Ashburton",Tinwald,171.72833468299999,-43.90894335
POINT (171.7853589833 -43.8942437667),1297814,3063561,34651,"77 Company Road, Newland",77,77,,Company Road,Newland,Ashburton District,Company Road,"77 Company Road, Newland",Newland,171.78535898299998,-43.8942437667
POINT (171.5705975 -44.00363435),1332480,3053250,43830,"8 Isleworth Road, Hinds",8,8,,Isleworth Road,Hinds,Ashburton District,Isleworth Road,"8 Isleworth Road, Hinds",Hinds,171.57059750000002,-44.00363435
POINT (171.57387335 -44.0013198),1332687,1780912,49230,"83 David Street, Hinds",83,83,,David Street,Hinds,Ashburton District,David Street,"83 David Street, Hinds",Hinds,171.57387335,-44.0013198
POINT (171.5757015667 -44.0003232167),1332688,1780912,53544,"57 David Street, Hinds",57,57,,David Street,Hinds,Ashburton District,David Street,"57 David Street, Hinds",Hinds,171.575701567,-44.000323216700004
POINT (171.7456175833 -43.88416985),1343818,1780780,33124,"91 Allens Road, Allenton, Ashburton",91,91,,Allens Road,Allenton,Ashburton District,Allens Road,"91 Allens Road, Allenton, Ashburton",Allenton,171.74561758299998,-43.88416985
POINT (171.73439495 -43.8795083),1356877,1787759,319238,"28 Coniston Drive, Allenton, Ashburton",28,28,,Coniston Drive,Allenton,Ashburton District,Coniston Drive,"28 Coniston Drive, Allenton, Ashburton",Allenton,171.73439495,-43.8795083
POINT (171.56910365 -43.7803986667),1361806,3019135,34922,"727 Valetta Westerfield Road, Westerfield",727,727,,Valetta Westerfield Road,Westerfield,Ashburton District,Valetta Westerfield Road,"727 Valetta Westerfield Road, Westerfield",Westerfield,171.56910365,-43.7803986667
POINT (171.8042308167 -44.04755595),1377903,1785454,32600,"46 Hakatere Drive, Wakanui",46,46,,Hakatere Drive,Wakanui,Ashburton District,Hakatere Drive,"46 Hakatere Drive, Wakanui",Wakanui,171.80423081700002,-44.04755595
POINT (171.7676880667 -43.9673750833),1431716,1837139,300683,"43 Ludlow Drive, Huntingdon",43,43,,Ludlow Drive,Huntingdon,Ashburton District,Ludlow Drive,"43 Ludlow Drive, Huntingdon",Huntingdon,171.767688067,-43.9673750833
POINT (171.70276365 -43.6802335333),1431753,3050364,48040,"667 Line Road, Lauriston",667,667,,Line Road,Lauriston,Ashburton District,Line Road,"667 Line Road, Lauriston",Lauriston,171.70276365,-43.6802335333
POINT (171.7403734833 -43.8849566667),1468302,3033016,314994,"5 Woolstore Mews, Allenton, Ashburton",5,5,,Woolstore Mews,Allenton,Ashburton District,Woolstore Mews,"5 Woolstore Mews, Allenton, Ashburton",Allenton,171.74037348299998,-43.8849566667
POINT (171.7326742333 -43.9152965333),1553252,1840098,342634,"7 Elmwood Grove, Tinwald, Ashburton",7,7,,Elmwood Grove,Tinwald,Ashburton District,Elmwood Grove,"7 Elmwood Grove, Tinwald, Ashburton",Tinwald,171.73267423299998,-43.9152965333
POINT (171.76492035 -43.9650312167),1576903,1838122,340000,"6 Trent Place, Huntingdon",6,6,,Trent Place,Huntingdon,Ashburton District,Trent Place,"6 Trent Place, Huntingdon",Huntingdon,171.76492035,-43.9650312167
POINT (171.6470745167 -43.9016993667),1588822,3054461,54769,"596 Frasers Road, Maronan",596,596,,Frasers Road,Maronan,Ashburton District,Frasers Road,"596 Frasers Road, Maronan",Maronan,171.64707451700002,-43.9016993667
POINT (171.2545886333 -43.7534663),1589277,1781022,49180,"868 Hinds Gorge Road, Montalto",868,868,,Hinds Gorge Road,Montalto,Ashburton District,Hinds Gorge Road,"868 Hinds Gorge Road, Montalto",Montalto,171.254588633,-43.75346629999999
POINT (171.8206595167 -43.9323071),1589289,1781024,380565,"344 Hoattens Road, Elgin, Ashburton",344,344,,Hoattens Road,Elgin,Ashburton District,Hoattens Road,"344 Hoattens Road, Elgin, Ashburton",Elgin,171.820659517,-43.9323071
POINT (172.05692905 -43.9289133667),1589306,3065758,31435,"282 Lambies Road, Pendarves",282,282,,Lambies Road,Pendarves,Ashburton District,Lambies Road,"282 Lambies Road, Pendarves",Pendarves,172.05692905,-43.9289133667
POINT (171.75072515 -43.75786915),1589647,1780960,35198,"760 Winchmore Lauriston Road, Lauriston",760,760,,Winchmore Lauriston Road,Lauriston,Ashburton District,Winchmore Lauriston Road,"760 Winchmore Lauriston Road, Lauriston",Lauriston,171.75072515,-43.75786915
POINT (171.7577374167 -43.89816105),1626981,3001995,52029,"724 East Street, Netherby, Ashburton",724,724,,East Street,Netherby,Ashburton District,East Street,"724 East Street, Netherby, Ashburton",Netherby,171.75773741700002,-43.89816105
POINT (171.75351385 -43.9130653167),1630381,3048244,34692,"46 Beach Road, Hampstead, Ashburton",46,46,,Beach Road,Hampstead,Ashburton District,Beach Road,"46 Beach Road, Hampstead, Ashburton",Hampstead,171.75351385,-43.9130653167
POINT (171.7487758333 -43.9055213333),1656569,3005448,41075,"230 Burnett Street, Ashburton",230,230,,Burnett Street,Ashburton,Ashburton District,Burnett Street,"230 Burnett Street, Ashburton",Ashburton,171.748775833,-43.9055213333
POINT (171.7529254167 -43.88271345),1670715,1841280,362745,"6 Primrose Place, Allenton, Ashburton",6,6,,Primrose Place,Allenton,Ashburton District,Primrose Place,"6 Primrose Place, Allenton, Ashburton",Allenton,171.752925417,-43.88271345
POINT (171.7515961667 -43.9127200167),1696679,1780714,37266,"30 Friendship Lane, Hampstead, Ashburton",30,30,,Friendship Lane,Hampstead,Ashburton District,Friendship Lane,"30 Friendship Lane, Hampstead, Ashburton",Hampstead,171.751596167,-43.9127200167
POINT (171.7494398833 -43.9044439333),1696709,3053968,45430,"230 Havelock Street, Ashburton",230,230,,Havelock Street,Ashburton,Ashburton District,Havelock Street,"230 Havelock Street, Ashburton",Ashburton,171.74943988299998,-43.9044439333
POINT (171.7524376167 -43.9123489667),1696754,1780714,37266,"37 Friendship Lane, Hampstead, Ashburton",37,37,,Friendship Lane,Hampstead,Ashburton District,Friendship Lane,"37 Friendship Lane, Hampstead, Ashburton",Hampstead,171.752437617,-43.9123489667
POINT (171.75281415 -43.9013605333),1697038,3001995,41668,"520 East Street, Ashburton",520,520,,East Street,Ashburton,Ashburton District,East Street,"520 East Street, Ashburton",Ashburton,171.75281415,-43.9013605333
POINT (171.7319167667 -43.9177567667),1697045,1841174,48417,"51 Wilkin Street, Tinwald, Ashburton",51,51,,Wilkin Street,Tinwald,Ashburton District,Wilkin Street,"51 Wilkin Street, Tinwald, Ashburton",Tinwald,171.731916767,-43.9177567667
POINT (171.7521554667 -43.91253745),1697286,1780714,37266,"33 Friendship Lane, Hampstead, Ashburton",33,33,,Friendship Lane,Hampstead,Ashburton District,Friendship Lane,"33 Friendship Lane, Hampstead, Ashburton",Hampstead,171.752155467,-43.91253745
POINT (171.7617528167 -43.9034655),1697341,3064545,47300,"143 Chalmers Avenue, Hampstead, Ashburton",143,143,,Chalmers Avenue,Hampstead,Ashburton District,Chalmers Avenue,"143 Chalmers Avenue, Hampstead, Ashburton",Hampstead,171.761752817,-43.9034655
POINT (171.15649395 -43.49321925),1707836,1780875,364738,"1649 Hakatere Heron Road, Ashburton Lakes",1649,1649,,Hakatere Heron Road,Ashburton Lakes,Ashburton District,Hakatere Heron Road,"1649 Hakatere Heron Road, Ashburton Lakes",Ashburton Lakes,171.15649395,-43.49321925
POINT (171.7127363167 -43.9662788),1736381,3070456,31491,"554 Boundary Road, Willowby",554,554,,Boundary Road,Willowby,Ashburton District,Boundary Road,"554 Boundary Road, Willowby",Willowby,171.712736317,-43.9662788
POINT (171.59448455 -43.8145684167),1751978,3019135,49208,"282 Valetta Westerfield Road, Westerfield",282,282,,Valetta Westerfield Road,Westerfield,Ashburton District,Valetta Westerfield Road,"282 Valetta Westerfield Road, Westerfield",Westerfield,171.59448455,-43.8145684167
POINT (171.1684382 -43.6146059),123706,1786314,341054,"1 Hakatere Potts Road, Ashburton Lakes",1,1,,Hakatere Potts Road,Ashburton Lakes,Ashburton District,Hakatere Potts Road,"1 Hakatere Potts Road, Ashburton Lakes",Ashburton Lakes,171.1684382,-43.6146059
POINT (171.27733 -43.8486664333),137256,1780996,49181,"923 Shepherds Bush Road, Ruapuna",923,923,,Shepherds Bush Road,Ruapuna,Ashburton District,Shepherds Bush Road,"923 Shepherds Bush Road, Ruapuna",Ruapuna,171.27733,-43.8486664333
POINT (171.34807665 -43.68165645),139395,1781103,56329,"593 Ashburton Gorge Road, Mount Somers",593,593,,Ashburton Gorge Road,Mount Somers,Ashburton District,Ashburton Gorge Road,"593 Ashburton Gorge Road, Mount Somers",Mount Somers,171.34807665,-43.68165645
POINT (171.3596797667 -43.7101013333),139474,3062837,50033,"463 Quarry Road, Surrey Hills",463,463,,Quarry Road,Surrey Hills,Ashburton District,Quarry Road,"463 Quarry Road, Surrey Hills",Surrey Hills,171.35967976700002,-43.7101013333
POINT (171.4176195667 -43.8145923333),139734,1781189,43064,"84 Mayfield Klondyke Road, Mayfield",84,84,,Mayfield Klondyke Road,Mayfield,Ashburton District,Mayfield Klondyke Road,"84 Mayfield Klondyke Road, Mayfield",Mayfield,171.417619567,-43.8145923333
POINT (171.4196442667 -43.8189166833),139758,1781189,43064,"33 Mayfield Klondyke Road, Mayfield",33,33,,Mayfield Klondyke Road,Mayfield,Ashburton District,Mayfield Klondyke Road,"33 Mayfield Klondyke Road, Mayfield",Mayfield,171.419644267,-43.818916683299996
POINT (171.4326780667 -43.7535411333),139790,1781085,49191,"259 Anama Station Road, Cavendish",259,259,,Anama Station Road,Cavendish,Ashburton District,Anama Station Road,"259 Anama Station Road, Cavendish",Cavendish,171.432678067,-43.7535411333
POINT (171.5285721667 -44.0989009333),140122,1780947,31976,"70 Storriers Road, Coldstream",70,70,,Storriers Road,Coldstream,Ashburton District,Storriers Road,"70 Storriers Road, Coldstream",Coldstream,171.52857216700002,-44.0989009333
