WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (172.83742085 -43.65044165),288582,1780042,55638,"1A Puari Road, Port Levy",1A,1,,Puari Road,Port Levy,Christchurch City,Puari Road,"1A Puari Road, Port Levy",Port Levy,172.83742085,-43.65044165
POINT (172.7291775333 -43.6275604333),1648514,1779987,29584,"1A Ranui Crescent, Diamond Harbour",1A,1,,Ranui Crescent,Diamond Harbour,Christchurch City,Ranui Crescent,"1A Ranui Crescent, Diamond Harbour",Diamond Harbour,172.72917753299998,-43.6275604333
POINT (172.96990015 -43.8068102333),290486,1787676,55650,"1A Rue de Malmanche, Akaroa",1A,1,,Rue de Malmanche,Akaroa,Christchurch City,Rue de Malmanche,"1A Rue de Malmanche, Akaroa",Akaroa,172.96990015,-43.8068102333
POINT (172.90641395 -43.80878985),289288,1779066,37920,"1A Seaview Lane, Wainui",1A,1,,Seaview Lane,Wainui,Christchurch City,Seaview Lane,"1A Seaview Lane, Wainui",Wainui,172.90641395,-43.80878985
POINT (172.9455923 -43.755051),1523670,1787152,32756,"1A Silverbirch Lane, Duvauchelle",1A,1,,Silverbirch Lane,Duvauchelle,Christchurch City,Silverbirch Lane,"1A Silverbirch Lane, Duvauchelle",Duvauchelle,172.94559230000002,-43.755051
POINT (172.7208993167 -43.5974320167),565803,1780005,34098,"1A Upham Terrace, Lyttelton",1A,1,,Upham Terrace,Lyttelton,Christchurch City,Upham Terrace,"1A Upham Terrace, Lyttelton",Lyttelton,172.720899317,-43.5974320167
POINT (172.70954415 -43.6028263167),1958907,3027726,55896,"1A Walkers Road, Lyttelton",1A,1,,Walkers Road,Lyttelton,Christchurch City,Walkers Road,"1A Walkers Road, Lyttelton",Lyttelton,172.70954415,-43.6028263167
POINT (172.95346375 -43.7621981833),289596,1779397,40197,"1B Archdalls Road, Robinsons Bay",1B,1,,Archdalls Road,Robinsons Bay,Christchurch City,Archdalls Road,"1B Archdalls Road, Robinsons Bay",Robinsons Bay,172.95346375,-43.7621981833
POINT (172.7270404833 -43.5990045167),1962713,1779964,49688,"1B College Road, Lyttelton",1B,1,,College Road,Lyttelton,Christchurch City,College Road,"1B College Road, Lyttelton",Lyttelton,172.727040483,-43.5990045167
POINT (172.6133618833 -43.4890122833),2006235,1841750,360097,"1B Joiners Lane, Northcote, Christchurch",1B,1,,Joiners Lane,Northcote,Christchurch City,Joiners Lane,"1B Joiners Lane, Northcote, Christchurch",Northcote,172.61336188299998,-43.4890122833
POINT (172.8370204333 -43.6503645833),288583,1780042,55638,"1B Puari Road, Port Levy",1B,1,,Puari Road,Port Levy,Christchurch City,Puari Road,"1B Puari Road, Port Levy",Port Levy,172.837020433,-43.6503645833
POINT (172.96733475 -43.8066744),290487,1779445,42121,"1B Rue Benoit, Akaroa",1B,1,,Rue Benoit,Akaroa,Christchurch City,Rue Benoit,"1B Rue Benoit, Akaroa",Akaroa,172.96733475,-43.8066744
POINT (172.7088723667 -43.60293845),1970934,3027726,55896,"1B Walkers Road, Lyttelton",1B,1,,Walkers Road,Lyttelton,Christchurch City,Walkers Road,"1B Walkers Road, Lyttelton",Lyttelton,172.708872367,-43.60293845
POINT (172.9533316833 -43.76246485),289597,1779397,40197,"1C Archdalls Road, Robinsons Bay",1C,1,,Archdalls Road,Robinsons Bay,Christchurch City,Archdalls Road,"1C Archdalls Road, Robinsons Bay",Robinsons Bay,172.953331683,-43.76246485
POINT (172.96754475 -43.8068631833),1376582,1787233,42132,"1C Beach Road, Akaroa",1C,1,,Beach Road,Akaroa,Christchurch City,Beach Road,"1C Beach Road, Akaroa",Akaroa,172.96754475,-43.8068631833
POINT (172.7256077 -43.6027117167),1731809,1779984,38408,"1C Foster Terrace, Lyttelton",1C,1,,Foster Terrace,Lyttelton,Christchurch City,Foster Terrace,"1C Foster Terrace, Lyttelton",Lyttelton,172.72560769999998,-43.6027117167
POINT (172.5452526 -43.5782683),1956682,1859637,373002,"1C Noodlum Way, Halswell, Christchurch",1C,1,,Noodlum Way,Halswell,Christchurch City,Noodlum Way,"1C Noodlum Way, Halswell, Christchurch",Halswell,172.5452526,-43.5782683
POINT (172.8365712333 -43.6504053),288584,1780042,55638,"1C Puari Road, Port Levy",1C,1,,Puari Road,Port Levy,Christchurch City,Puari Road,"1C Puari Road, Port Levy",Port Levy,172.836571233,-43.650405299999996
POINT (172.9523509833 -43.7621952667),289598,1779397,40197,"1D Archdalls Road, Robinsons Bay",1D,1,,Archdalls Road,Robinsons Bay,Christchurch City,Archdalls Road,"1D Archdalls Road, Robinsons Bay",Robinsons Bay,172.952350983,-43.7621952667
POINT (172.9531705667 -43.7624190833),289599,1779397,40197,"1E Archdalls Road, Robinsons Bay",1E,1,,Archdalls Road,Robinsons Bay,Christchurch City,Archdalls Road,"1E Archdalls Road, Robinsons Bay",Robinsons Bay,172.953170567,-43.762419083299996
POINT (172.6150354667 -43.5126362833),211916,1782579,48060,"2 Allister Avenue, Strowan, Christchurch",2,2,,Allister Avenue,Strowan,Christchurch City,Allister Avenue,"2 Allister Avenue, Strowan, Christchurch",Strowan,172.615035467,-43.5126362833
POINT (172.526261077598 -43.5237126720259),2043447,3077938,388984,"2 Ardnave Lane, Broomfield, Christchurch",2,2,,Ardnave Lane,Broomfield,Christchurch City,Ardnave Lane,"2 Ardnave Lane, Broomfield, Christchurch",Broomfield,172.526261078,-43.523712671999995
POINT (172.9693301667 -43.8086260167),290554,1779398,300825,"2 Armstrong Crescent, Akaroa",2,2,,Armstrong Crescent,Akaroa,Christchurch City,Armstrong Crescent,"2 Armstrong Crescent, Akaroa",Akaroa,172.969330167,-43.8086260167
POINT (172.7208754833 -43.6298335),279473,1780031,46157,"2 Athol Place, Diamond Harbour",2,2,,Athol Place,Diamond Harbour,Christchurch City,Athol Place,"2 Athol Place, Diamond Harbour",Diamond Harbour,172.720875483,-43.629833500000004
POINT (172.9622189667 -43.8097221),289975,1779262,46878,"2 Aubrey Street, Akaroa",2,2,,Aubrey Street,Akaroa,Christchurch City,Aubrey Street,"2 Aubrey Street, Akaroa",Akaroa,172.962218967,-43.8097221
POINT (172.5673494833 -43.5747070333),1037889,1783994,45121,"2 Balcairn Street, Halswell, Christchurch",2,2,,Balcairn Street,Halswell,Christchurch City,Balcairn Street,"2 Balcairn Street, Halswell, Christchurch",Halswell,172.567349483,-43.5747070333
POINT (172.6446775333 -43.62556815),232011,1785661,39500,"2 Bay Heights, Governors Bay",2,2,,Bay Heights,Governors Bay,Christchurch City,Bay Heights,"2 Bay Heights, Governors Bay",Governors Bay,172.644677533,-43.62556815
POINT (172.9433533667 -43.7580802667),567031,1779300,48747,"2 Bayview Crescent, Duvauchelle",2,2,,Bayview Crescent,Duvauchelle,Christchurch City,Bayview Crescent,"2 Bayview Crescent, Duvauchelle",Duvauchelle,172.94335336700001,-43.7580802667
POINT (172.69301815 -43.6032377667),265246,1779977,39631,"2 Bayview Place, Cass Bay, Lyttelton",2,2,,Bayview Place,Cass Bay,Christchurch City,Bayview Place,"2 Bayview Place, Cass Bay, Lyttelton",Cass Bay,172.69301815,-43.6032377667
POINT (172.7130050167 -43.64201535),274541,3073577,39901,"2 Bayview Road, Charteris Bay",2,2,,Bayview Road,Charteris Bay,Christchurch City,Bayview Road,"2 Bayview Road, Charteris Bay",Charteris Bay,172.713005017,-43.64201535
POINT (172.7073807333 -43.82112045),1406681,1780087,38601,"2 Beach Street, Little River",2,2,,Beach Street,Little River,Christchurch City,Beach Street,"2 Beach Street, Little River",Little River,172.70738073299998,-43.82112045
POINT (172.7162949667 -43.6346109),1603331,3047010,346816,"2 Black Rock Road, Charteris Bay",2,2,,Black Rock Road,Charteris Bay,Christchurch City,Black Rock Road,"2 Black Rock Road, Charteris Bay",Charteris Bay,172.716294967,-43.6346109
POINT (172.7268374333 -43.5988424833),282205,1779059,43793,"2 Brenchley Road, Lyttelton",2,2,,Brenchley Road,Lyttelton,Christchurch City,Brenchley Road,"2 Brenchley Road, Lyttelton",Lyttelton,172.726837433,-43.5988424833
POINT (172.7116033667 -43.6031607667),274394,1779484,50312,"2 Brittan Terrace, Lyttelton",2,2,,Brittan Terrace,Lyttelton,Christchurch City,Brittan Terrace,"2 Brittan Terrace, Lyttelton",Lyttelton,172.711603367,-43.6031607667
POINT (172.5603148833 -43.5647376833),1949984,3029280,377737,"2 Bronco Drive, Aidanfield, Christchurch",2,2,,Bronco Drive,Aidanfield,Christchurch City,Bronco Drive,"2 Bronco Drive, Aidanfield, Christchurch",Aidanfield,172.560314883,-43.5647376833
POINT (172.60214335 -43.5756516833),201141,1785403,30174,"2 Brookford Place, Westmorland, Christchurch",2,2,,Brookford Place,Westmorland,Christchurch City,Brookford Place,"2 Brookford Place, Westmorland, Christchurch",Westmorland,172.60214335,-43.5756516833
POINT (172.70199055 -43.6081009667),269998,3048213,47968,"2 Buxtons Road, Lyttelton",2,2,,Buxtons Road,Lyttelton,Christchurch City,Buxtons Road,"2 Buxtons Road, Lyttelton",Lyttelton,172.70199055,-43.6081009667
POINT (172.60777345 -43.58669995),1945761,1944140,376566,"2 Caldberg Close, Westmorland, Christchurch",2,2,,Caldberg Close,Westmorland,Christchurch City,Caldberg Close,"2 Caldberg Close, Westmorland, Christchurch",Westmorland,172.60777345,-43.58669995
POINT (173.0314515 -43.73831065),1755521,1779416,44221,"2 Camerons Track, Le Bons Bay",2,2,,Camerons Track,Le Bons Bay,Christchurch City,Camerons Track,"2 Camerons Track, Le Bons Bay",Le Bons Bay,173.0314515,-43.73831065
POINT (172.7525743333 -43.6379310833),285637,3040015,51200,"2 Camp Bay Road, Purau",2,2,,Camp Bay Road,Purau,Christchurch City,Camp Bay Road,"2 Camp Bay Road, Purau",Purau,172.75257433299998,-43.637931083299996
POINT (172.7249073 -43.6076696833),1757521,1779955,45444,"2 Cashin Quay, Lyttelton",2,2,,Cashin Quay,Lyttelton,Christchurch City,Cashin Quay,"2 Cashin Quay, Lyttelton",Lyttelton,172.7249073,-43.607669683299996
POINT (172.6935985167 -43.6046401333),265249,1786149,49737,"2 Cass Bay Place, Cass Bay, Lyttelton",2,2,,Cass Bay Place,Cass Bay,Christchurch City,Cass Bay Place,"2 Cass Bay Place, Cass Bay, Lyttelton",Cass Bay,172.693598517,-43.6046401333
POINT (172.6369826333 -43.53171895),228172,1783617,33844,"2 Cathedral Square, Christchurch Central, Christchurch",2,2,,Cathedral Square,Christchurch Central,Christchurch City,Cathedral Square,"2 Cathedral Square, Christchurch Central, Christchurch",Christchurch Central,172.636982633,-43.53171895
POINT (172.7120104333 -43.60869455),1757597,1780008,35889,"2 Charlotte Jane Quay, Lyttelton",2,2,,Charlotte Jane Quay,Lyttelton,Christchurch City,Charlotte Jane Quay,"2 Charlotte Jane Quay, Lyttelton",Lyttelton,172.712010433,-43.60869455
POINT (172.6510438 -43.6258485833),240123,1785731,33520,"2 Cholmondeley Lane, Governors Bay",2,2,,Cholmondeley Lane,Governors Bay,Christchurch City,Cholmondeley Lane,"2 Cholmondeley Lane, Governors Bay",Governors Bay,172.6510438,-43.6258485833
POINT (172.6466480167 -43.632796),240124,1780049,38509,"2 Church Lane, Allandale",2,2,,Church Lane,Allandale,Christchurch City,Church Lane,"2 Church Lane, Allandale",Allandale,172.64664801700002,-43.632796
POINT (172.9620791167 -43.8094040333),289973,1779468,32271,"2 Church Street, Akaroa",2,2,,Church Street,Akaroa,Christchurch City,Church Street,"2 Church Street, Akaroa",Akaroa,172.962079117,-43.8094040333
POINT (172.6438308667 -43.6261573167),232013,1779014,52077,"2 Clem Paterson Lane, Governors Bay",2,2,,Clem Paterson Lane,Governors Bay,Christchurch City,Clem Paterson Lane,"2 Clem Paterson Lane, Governors Bay",Governors Bay,172.64383086700002,-43.6261573167
POINT (172.70592195 -43.8226787),1406696,3061508,46856,"2 Clifton Street, Little River",2,2,,Clifton Street,Little River,Christchurch City,Clifton Street,"2 Clifton Street, Little River",Little River,172.70592195,-43.822678700000004
POINT (172.7185436333 -43.6007792667),278993,1779963,388109,"2 Coleridge Terrace, Lyttelton",2,2,,Coleridge Terrace,Lyttelton,Christchurch City,Coleridge Terrace,"2 Coleridge Terrace, Lyttelton",Lyttelton,172.718543633,-43.6007792667
POINT (172.7274511333 -43.5993703667),282207,1787326,50820,"2 College Place, Lyttelton",2,2,,College Place,Lyttelton,Christchurch City,College Place,"2 College Place, Lyttelton",Lyttelton,172.727451133,-43.5993703667
POINT (172.7207612833 -43.5999420667),1958658,1779959,31805,"2 Cornwall Road, Lyttelton",2,2,,Cornwall Road,Lyttelton,Christchurch City,Cornwall Road,"2 Cornwall Road, Lyttelton",Lyttelton,172.720761283,-43.5999420667
POINT (172.65249515 -43.5564500167),1733633,1782881,39299,"2 Cresselly Place, Saint Martins, Christchurch",2,2,,Cresselly Place,Saint Martins,Christchurch City,Cresselly Place,"2 Cresselly Place, Saint Martins, Christchurch",Saint Martins,172.65249515,-43.5564500167
POINT (172.71094495 -43.6035228333),274393,3066039,36496,"2 Cressy Terrace, Lyttelton",2,2,,Cressy Terrace,Lyttelton,Christchurch City,Cressy Terrace,"2 Cressy Terrace, Lyttelton",Lyttelton,172.71094495,-43.6035228333
POINT (172.7290312667 -43.5977702),1735167,1785435,31998,"2 Crossland Terrace, Lyttelton",2,2,,Crossland Terrace,Lyttelton,Christchurch City,Crossland Terrace,"2 Crossland Terrace, Lyttelton",Lyttelton,172.729031267,-43.59777020000001
POINT (172.71539575 -43.6028301333),278992,1779970,43588,"2 Cunningham Terrace, Lyttelton",2,2,,Cunningham Terrace,Lyttelton,Christchurch City,Cunningham Terrace,"2 Cunningham Terrace, Lyttelton",Lyttelton,172.71539575,-43.602830133299996
POINT (172.7103879833 -43.6073047833),1757592,1779971,36934,"2 Cyrus Williams Quay, Lyttelton",2,2,,Cyrus Williams Quay,Lyttelton,Christchurch City,Cyrus Williams Quay,"2 Cyrus Williams Quay, Lyttelton",Lyttelton,172.710387983,-43.6073047833
POINT (172.5999828667 -43.5370438833),199278,1784234,44952,"2 Division Street, Riccarton, Christchurch",2,2,,Division Street,Riccarton,Christchurch City,Division Street,"2 Division Street, Riccarton, Christchurch",Riccarton,172.599982867,-43.5370438833
POINT (172.6243598333 -43.5544313833),213569,1783072,47509,"2 Dobson Street, Spreydon, Christchurch",2,2,,Dobson Street,Spreydon,Christchurch City,Dobson Street,"2 Dobson Street, Spreydon, Christchurch",Spreydon,172.624359833,-43.5544313833
POINT (172.7229254 -43.6039097333),278991,1786148,43479,"2 Donald Street, Lyttelton",2,2,,Donald Street,Lyttelton,Christchurch City,Donald Street,"2 Donald Street, Lyttelton",Lyttelton,172.7229254,-43.6039097333
POINT (172.7203996 -43.6368555),279586,1785754,43765,"2 Doris Faigan Lane, Charteris Bay",2,2,,Doris Faigan Lane,Charteris Bay,Christchurch City,Doris Faigan Lane,"2 Doris Faigan Lane, Charteris Bay",Charteris Bay,172.7203996,-43.636855499999996
POINT (172.71819175 -43.6027299833),1758011,1779950,36077,"2 Dublin Street, Lyttelton",2,2,,Dublin Street,Lyttelton,Christchurch City,Dublin Street,"2 Dublin Street, Lyttelton",Lyttelton,172.71819175,-43.6027299833
POINT (172.7148548833 -43.60218365),274390,1779949,29732,"2 Dudley Road, Lyttelton",2,2,,Dudley Road,Lyttelton,Christchurch City,Dudley Road,"2 Dudley Road, Lyttelton",Lyttelton,172.714854883,-43.60218365
POINT (172.93285635 -43.74998815),1758051,1785851,30372,"2 Duvauchelle School Lane, Duvauchelle",2,2,,Duvauchelle School Lane,Duvauchelle,Christchurch City,Duvauchelle School Lane,"2 Duvauchelle School Lane, Duvauchelle",Duvauchelle,172.93285635,-43.74998815
POINT (172.71984705 -43.6289511333),279472,1780037,40770,"2 Emerson Crescent, Diamond Harbour",2,2,,Emerson Crescent,Diamond Harbour,Christchurch City,Emerson Crescent,"2 Emerson Crescent, Diamond Harbour",Diamond Harbour,172.71984705,-43.6289511333
POINT (172.7222430167 -43.5946566667),52656,1840637,340820,"2 Endeavour Place, Lyttelton",2,2,,Endeavour Place,Lyttelton,Christchurch City,Endeavour Place,"2 Endeavour Place, Lyttelton",Lyttelton,172.722243017,-43.594656666700004
POINT (172.6465062333 -43.62652525),240125,1778998,47316,"2 Ernest Adams Drive, Governors Bay",2,2,,Ernest Adams Drive,Governors Bay,Christchurch City,Ernest Adams Drive,"2 Ernest Adams Drive, Governors Bay",Governors Bay,172.646506233,-43.62652525
POINT (172.72454775 -43.60102245),278994,1779985,51809,"2 Exeter Street, Lyttelton",2,2,,Exeter Street,Lyttelton,Christchurch City,Exeter Street,"2 Exeter Street, Lyttelton",Lyttelton,172.72454775,-43.60102245
POINT (172.9549693667 -43.7861660333),289640,1785732,39491,"2 Fantail Lane, Takamatua",2,2,,Fantail Lane,Takamatua,Christchurch City,Fantail Lane,"2 Fantail Lane, Takamatua",Takamatua,172.95496936700002,-43.7861660333
POINT (172.9651178333 -43.8111101667),290553,1779301,35749,"2 Fleur Lane, Akaroa",2,2,,Fleur Lane,Akaroa,Christchurch City,Fleur Lane,"2 Fleur Lane, Akaroa",Akaroa,172.965117833,-43.811110166700004
POINT (172.72584495 -43.6037472667),282204,1779984,43184,"2 Foster Terrace, Lyttelton",2,2,,Foster Terrace,Lyttelton,Christchurch City,Foster Terrace,"2 Foster Terrace, Lyttelton",Lyttelton,172.72584495,-43.6037472667
POINT (172.9083516833 -43.7767447833),289250,1779464,33961,"2 French Farm Valley Road, French Farm",2,2,,French Farm Valley Road,French Farm,Christchurch City,French Farm Valley Road,"2 French Farm Valley Road, French Farm",French Farm,172.908351683,-43.776744783299996
POINT (172.7270103333 -43.6059095667),282310,1779477,49134,"2 Gilmour Terrace, Lyttelton",2,2,,Gilmour Terrace,Lyttelton,Christchurch City,Gilmour Terrace,"2 Gilmour Terrace, Lyttelton",Lyttelton,172.72701033299998,-43.6059095667
POINT (172.64794005 -43.6240117167),1313718,1836009,284993,"2 Glas Brae, Governors Bay",2,2,,Glas Brae,Governors Bay,Christchurch City,Glas Brae,"2 Glas Brae, Governors Bay",Governors Bay,172.64794005,-43.624011716700004
POINT (172.5217965833 -43.5442085833),1758702,1784165,299250,"2 Goulding Avenue, Hornby, Christchurch",2,2,,Goulding Avenue,Hornby,Christchurch City,Goulding Avenue,"2 Goulding Avenue, Hornby, Christchurch",Hornby,172.521796583,-43.5442085833
POINT (172.6965982 -43.6058198333),1758734,3028857,51739,"2 Governors Bay Road, Corsair Bay, Lyttelton",2,2,,Governors Bay Road,Corsair Bay,Christchurch City,Governors Bay Road,"2 Governors Bay Road, Corsair Bay, Lyttelton",Corsair Bay,172.69659819999998,-43.605819833299996
