id,add,statue
8786,"4/27 Boon Street, Sydenham, Christchurch",Request timed out
8839,"6/336 Lincoln Road, Addington, Christchurch",Request timed out
8848,"10/155 Salisbury Street, Christchurch Central, Christchurch",Request timed out
8865,"10/15 Arthur Street, Upper Riccarton, Christchurch",Request timed out
8901,"2 Paeroa Street, Riccarton, Christchurch",Request timed out
8902,"40 Hinau Street, Fendalton, Christchurch",Request timed out
8906,"25 Hurunui Street, Cracroft, Christchurch",Request timed out
8987,"226 Blenheim Road, Riccarton, Christchurch",Request timed out
9000,"11 Cavan Place, Mairehau, Christchurch",Request timed out
9010,"120 St Martins Road, Saint Martins, Christchurch",Request timed out
9021,"20 Beacon Street, Brooklands, Christchurch",Request timed out
9109,"1/394 Yaldhurst Road, Russley, Christchurch",Request timed out
9138,"14 Patterson Terrace, Halswell, Christchurch",Request timed out
9142,"55 Main South Road, Sockburn, Christchurch",Request timed out
9147,"20 Hoon Hay Road, Hoon Hay, Christchurch",Request timed out
9157,"309 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
9159,"29 Prossers Road, Saint Martins, Christchurch",Request timed out
9174,"61 Brook Street, Bexley, Christchurch",Request timed out
9175,"121 Major Hornbrook Road, Mount Pleasant, Christchurch",Request timed out
9181,"50 Taylors Mistake Road, Scarborough, Christchurch",Request timed out
9237,"108 Hazeldean Road, Addington, Christchurch",Request timed out
9242,"137 Milton Street, Somerfield, Christchurch",Request timed out
9244,"16 Longfellow Street, Sydenham, Christchurch",Request timed out
9262,"15 Tanya Street, Bromley, Christchurch",Request timed out
9296,"1/184 Wairakei Road, Bryndwr, Christchurch",Request timed out
9312,"10A Wedgewood Avenue, Cashmere, Christchurch",Request timed out
9323,"38 Willryan Avenue, New Brighton, Christchurch",Request timed out
9333,"14 The Lagoon, Brooklands, Christchurch",Request timed out
9343,"113C Worcester Street, Christchurch Central, Christchurch",Request timed out
9344,"10 Ariki Place, Hei Hei, Christchurch",Request timed out
9360,"315 Wooldridge Road, Harewood, Christchurch",Request timed out
9364,"25 Hansons Lane, Upper Riccarton, Christchurch",Request timed out
9368,"20 Cardinal Drive, Hillmorton, Christchurch",Request timed out
9390,"7 Harrow Street, Phillipstown, Christchurch",Request timed out
9394,"19 Horseshoe Lake Road, Shirley, Christchurch",Request timed out
9399,"19 Bideford Place, Dallington, Christchurch",Request timed out
9412,"55 Beachville Road, Redcliffs, Christchurch",Request timed out
9418,"2/162 Chester Street East, Christchurch Central, Christchurch",Request timed out
9428,"1/100 Papanui Road, Merivale, Christchurch",Request timed out
9438,"109BH Worcester Street, Christchurch Central, Christchurch",Request timed out
9469,"1/271 Memorial Avenue, Burnside, Christchurch",Request timed out
9480,"12 St Albans Street, St Albans, Christchurch",Request timed out
9481,"39 Chapter Street, St Albans, Christchurch",Request timed out
9564,"210 Cannon Hill Crescent, Mount Pleasant, Christchurch",Request timed out
9574,"10 Glenview Terrace, Saint Martins, Christchurch",Request timed out
9578,"10 Takapu Place, Bromley, Christchurch",Request timed out
9587,"29 Roydon Drive, Templeton, Christchurch",Request timed out
9595,"8 Mason Place, Sockburn, Christchurch",Request timed out
9608,"38 Longmuir Street, Ilam, Christchurch",Request timed out
9616,"18 Bencard Place, Hoon Hay, Christchurch",Request timed out
9622,"15 Waimea Terrace, Beckenham, Christchurch",Request timed out
9642,"10 Hampshire Street, Aranui, Christchurch",Request timed out
9653,"2/5 Minaret Street, Mairehau, Christchurch",Request timed out
9654,"14/336 Lincoln Road, Addington, Christchurch",Request timed out
9656,"2/4 Hendon Street, Edgeware, Christchurch",Request timed out
9675,"2/18 Division Street, Riccarton, Christchurch",Request timed out
9683,"10 McMahon Drive, Aidanfield, Christchurch",Request timed out
9688,"17A Suva Street, Upper Riccarton, Christchurch",Request timed out
9699,"12A Bower Avenue, New Brighton, Christchurch",Request timed out
9702,"29 Wattle Drive, New Brighton, Christchurch",Request timed out
9722,"10A Waimokihi Place, Somerfield, Christchurch",Request timed out
9732,"1/15 Wyndham Street, Papanui, Christchurch",Request timed out
9733,"3/13 Brockworth Place, Riccarton, Christchurch",Request timed out
9736,"2/5 Countess Lane, Spreydon, Christchurch",Request timed out
9768,"7 Hanrahan Street, Upper Riccarton, Christchurch",Request timed out
9769,"103 Wainui Street, Riccarton, Christchurch",Request timed out
9791,"26 Briggs Road, Mairehau, Christchurch",Request timed out
9801,"77 Brooker Avenue, Burwood, Christchurch",Request timed out
9802,"25 Cossar Street, Burwood, Christchurch",Request timed out
9807,"3 Beacon Street, Brooklands, Christchurch",Request timed out
9819,"12 Bernadette Street, Aidanfield, Christchurch",Request timed out
9822,"20 Linden Grove Avenue, Hillmorton, Christchurch",Request timed out
9840,"62 Staveley Street, Avonhead, Christchurch",Request timed out
9843,"25 Hayton Road, Wigram, Christchurch",Request timed out
9844,"35 Watts Road, Sockburn, Christchurch",Request timed out
9874,"36 Claymore Street, Woolston, Christchurch",Request timed out
9879,"17 Cottonwood Street, Parklands, Christchurch",Request timed out
9885,"10 Velsheda Street, Bexley, Christchurch",Request timed out
9898,"2/278 Gloucester Street, Christchurch Central, Christchurch",Request timed out
9947,"13 Shanaway Close, Halswell, Christchurch",Request timed out
9951,"45 Marsack Crescent, Halswell, Christchurch",Request timed out
9986,"20 Hammersley Avenue, Shirley, Christchurch",Request timed out
9997,"10 Maces Road, Bromley, Christchurch",Request timed out
10002,"516 Marine Parade, South New Brighton, Christchurch",Request timed out
10003,"15/44 Manurere Street, Hei Hei, Christchurch",Request timed out
10072,"69 Mays Road, St Albans, Christchurch",Request timed out
10073,"8 Tavendale Place, St Albans, Christchurch",Request timed out
10084,"21/336 Lincoln Road, Addington, Christchurch",Request timed out
10087,"2/28 Draper Street, Richmond, Christchurch",Request timed out
10099,"1/16 Southampton Street, Sydenham, Christchurch",Request timed out
10126,"4 Vivian Street, Burwood, Christchurch",Request timed out
10245,"2/95B Barrington Street, Somerfield, Christchurch",Request timed out
10246,"1/76 Huxley Street, Sydenham, Christchurch",Request timed out
10254,"1/104 Weston Road, St Albans, Christchurch",Request timed out
10260,"704/113 Worcester Street, Christchurch Central, Christchurch",Request timed out
10273,"118 Aldwins Road, Phillipstown, Christchurch",Request timed out
10294,"1/104A Forfar Street, St Albans, Christchurch",Request timed out
10303,"20/146 King Street, Sydenham, Christchurch",Request timed out
10310,"2/12 Innisfree Place, Northwood, Christchurch",Request timed out
10312,"1/44 Wellington Street, Phillipstown, Christchurch",Request timed out
10313,"78A Balcairn Street, Halswell, Christchurch",Request timed out
10314,"3/473 Barbadoes Street, Edgeware, Christchurch",Request timed out
10355,"243 Geraldine Street, Edgeware, Christchurch",Request timed out
10356,"4 Dudley Street, Richmond, Christchurch",Request timed out
10357,"63 Slater Street, Richmond, Christchurch",Request timed out
10359,"16 Packe Street, Edgeware, Christchurch",Request timed out
10360,"2 Parklands Drive, Huntsbury, Christchurch",Request timed out
10361,"481 Tuam Street, Phillipstown, Christchurch",Request timed out
10362,"123 Fifield Terrace, Opawa, Christchurch",Request timed out
10363,"24 Belfield Street, Dallington, Christchurch",Request timed out
10376,"106 Nayland Street, Sumner, Christchurch",Request timed out
10379,"24 Marshall Street, Woolston, Christchurch",Request timed out
10384,"28 Stallion Avenue, Aidanfield, Christchurch",Request timed out
10385,"30 Harrison Street, Mairehau, Christchurch",Request timed out
10397,"11 Derenzy Place, Avonhead, Christchurch",Request timed out
10408,"23 Waimakariri Road, Harewood, Christchurch",Request timed out
10409,"487 Sawyers Arms Road, Harewood, Christchurch",Request timed out
10410,"2 Dunvegan Place, Harewood, Christchurch",Request timed out
10411,"28 Rutherglen Avenue, Ilam, Christchurch",Request timed out
10429,"22 Wilmington Place, Shirley, Christchurch",Request timed out
10440,"16 Pannell Avenue, Wainoni, Christchurch",Request timed out
10449,"233 Bower Avenue, North New Brighton, Christchurch",Request timed out
10468,"2/72A Cuffs Road, Wainoni, Christchurch",Request timed out
10469,"3/34 Hansons Lane, Upper Riccarton, Christchurch",Request timed out
10470,"2/100 Wharenui Road, Upper Riccarton, Christchurch",Request timed out
10534,"2/26 London Street, Richmond, Christchurch",Request timed out
10535,"112A Selwyn Street, Somerfield, Christchurch",Request timed out
10536,"1/12 Roslyn Avenue, Mairehau, Christchurch",Request timed out
10542,"3/164 Edgeware Road, Edgeware, Christchurch",Request timed out
10546,"32 Pensacola Crescent, Broomfield, Christchurch",Request timed out
10585,"156 Grimseys Road, Redwood, Christchurch",Request timed out
10589,"1063 Colombo Street, St Albans, Christchurch",Request timed out
10590,"12 Martin Avenue, Beckenham, Christchurch",Request timed out
10611,"264 Wainoni Road, Avondale, Christchurch",Request timed out
10626,"25 Salisbury Street, Christchurch Central, Christchurch",Request timed out
10641,"12 Rothesay Road, Parklands, Christchurch",Request timed out
10642,"7 Joiners Lane, Northcote, Christchurch",Request timed out
10647,"21 Vanguard Drive, Broomfield, Christchurch",Request timed out
10648,"23 Cicada Place, Hei Hei, Christchurch",Request timed out
10649,"29 Malabar Crescent, Broomfield, Christchurch",Request timed out
10650,"21 Smarts Road, Hornby, Christchurch",Request timed out
10657,"18 Lombard Place, Avonhead, Christchurch",Request timed out
10669,"19 Checketts Avenue, Halswell, Christchurch",Request timed out
10670,"48 Solway Avenue, Ilam, Christchurch",Request timed out
10700,"94 Briggs Road, Shirley, Christchurch",Request timed out
10705,"24 Maling Street, Avonside, Christchurch",Request timed out
10706,"1042 Avonside Drive, Avondale, Christchurch",Request timed out
10707,"14 Hartnell Place, Avonside, Christchurch",Request timed out
10708,"71 Bamford Street, Woolston, Christchurch",Request timed out
10709,"41 Mauger Drive, Heathcote Valley, Christchurch",Request timed out
10752,"60 Reka Street, Parklands, Christchurch",Request timed out
10753,"49 Kotuku Crescent, Woolston, Christchurch",Request timed out
10756,"158 Burwood Road, Burwood, Christchurch",Request timed out
10761,"8A Ingrid Street, Parklands, Christchurch",Request timed out
10762,"71 Aldershot Street, Aranui, Christchurch",Request timed out
10763,"30 Kirsten Place, Parklands, Christchurch",Request timed out
10804,"9 Bencard Place, Hoon Hay, Christchurch",Request timed out
10805,"50 Wyn Street, Hoon Hay, Christchurch",Request timed out
10811,"4 Hackthorne Road, Cashmere, Christchurch",Request timed out
10812,"64 Rose Street, Somerfield, Christchurch",Request timed out
10813,"70 Rose Street, Somerfield, Christchurch",Request timed out
10814,"1 Carrington Street, St Albans, Christchurch",Request timed out
10815,"110 Selwyn Street, Somerfield, Christchurch",Request timed out
10816,"11 Selwyn Street, Somerfield, Christchurch",Request timed out
10818,"15 Karen Lane, Beckenham, Christchurch",Request timed out
10821,"26 Landsdowne Terrace, Cashmere, Christchurch",Request timed out
10836,"20 Wetlands Grove, Bexley, Christchurch",Request timed out
10840,"22 La Costa Lane, Mount Pleasant, Christchurch",Request timed out
10842,"43 Wakefield Avenue, Sumner, Christchurch",Request timed out
10843,"58 Reka Street, Parklands, Christchurch",Request timed out
10861,"9/30 Jura Place, Woolston, Christchurch",Request timed out
10862,"6/16 Cecil Place, Waltham, Christchurch",Request timed out
10863,"5/17 Heywood Terrace, Richmond, Christchurch",Request timed out
10881,"36A Staveley Street, Avonhead, Christchurch",Request timed out
10900,"1/104 Papanui Road, Merivale, Christchurch",Request timed out
10906,"234 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
10907,"270 Lichfield Street, Christchurch Central, Christchurch",Request timed out
10911,"29 Saxon Street, Phillipstown, Christchurch",Request timed out
10914,"231 Ferry Road, Waltham, Christchurch",Request timed out
10915,"43 Matlock Street, Woolston, Christchurch",Request timed out
10928,"55 Forest Drive, Parklands, Christchurch",Request timed out
10935,"22 St Andrews Square, Strowan, Christchurch",Request timed out
10946,"2/349 Hereford Street, Linwood, Christchurch",Request timed out
10980,"4A Rearsby Drive, Halswell, Christchurch",Request timed out
10981,"4A Fendalton Road, Fendalton, Christchurch",Request timed out
10985,"18 Balmoral Lane, Redcliffs, Christchurch",Request timed out
11001,"70 Cobra Street, Halswell, Christchurch",Request timed out
11024,"29 Browning Street, Sydenham, Christchurch",Request timed out
11035,"25 Lamorna Road, Parklands, Christchurch",Request timed out
11036,"1/4 Kirsten Place, Parklands, Christchurch",Request timed out
11037,"217 Bower Avenue, North New Brighton, Christchurch",Request timed out
11042,"69 Marlow Road, Aranui, Christchurch",Request timed out
11043,"93 Cannon Hill Crescent, Mount Pleasant, Christchurch",Request timed out
11079,"10A Warwick Street, Richmond, Christchurch",Request timed out
11086,"35 Halsey Street, South New Brighton, Christchurch",Request timed out
11095,"3A Judge Street, Woolston, Christchurch",Request timed out
11143,"43 Washbournes Road, Wigram, Christchurch",Request timed out
11147,"128 Avonhead Road, Avonhead, Christchurch",Request timed out
11152,"26 Ballantyne Avenue, Upper Riccarton, Christchurch",Request timed out
11161,"439 Ilam Road, Bryndwr, Christchurch",Request timed out
11162,"8 Penruddock Rise, Westmorland, Christchurch",Request timed out
11166,"42 Grimseys Road, Redwood, Christchurch",Request timed out
11175,"5 Thomas Street, Linwood, Christchurch",Request timed out
11189,"21 Caspian Street, South New Brighton, Christchurch",Request timed out
11208,"27 Harkness Place, Avonhead, Christchurch",Request timed out
11209,"20 MacGibbon Place, Spreydon, Christchurch",Request timed out
11211,"66 Kintyre Drive, Broomfield, Christchurch",Request timed out
11214,"21 Branston Street, Hornby, Christchurch",Request timed out
11217,"100 Whincops Road, Halswell, Christchurch",Request timed out
11225,"90 Balrudry Street, Avonhead, Christchurch",Request timed out
11230,"23 Hillary Crescent, Upper Riccarton, Christchurch",Request timed out
11256,"113 Wainoni Road, Avondale, Christchurch",Request timed out
